#OTU ID	M04754
OTU9976	273
OTU2796	557
OTU3157	210
OTU1020	1142
OTU2071	497
OTU3877	281
OTU1237	841
OTU703	4302
OTU1062	576
OTU13889	62
OTU19348	149
OTU497	3319
OTU1780	4652
OTU637	2049
OTU4592	649
OTU13312	1023
OTU2920	155
OTU2265	740
OTU2015	704
OTU1066	1018
OTU1955	1720
OTU490	2575
OTU3859	833
OTU3106	245
OTU295	4630
OTU1819	3025
OTU13699	23
OTU26376	15
OTU11130	10
OTU8807	61
OTU28190	88
OTU2031	289
OTU25870	1188
OTU13782	915
OTU12483	136
OTU22569	2
OTU14417	119
OTU2598	210
OTU24110	178
OTU3067	2657
OTU1343	520
OTU3186	270
OTU531	1907
OTU523	2267
OTU387	3128
OTU17824	322
OTU4180	380
OTU4396	995
OTU1032	903
OTU2671	1085
OTU2077	568
OTU1784	473
OTU234	4756
OTU1529	474
OTU9885	123
OTU10640	48
OTU16857	117
OTU2903	343
OTU1555	621
OTU850	2002
OTU17011	269
OTU390	2761
OTU3947	509
OTU1999	318
OTU2043	668
OTU1276	1758
OTU1240	929
OTU2824	181
OTU2084	214
OTU780	1771
OTU1267	1529
OTU3819	325
OTU2733	126
OTU4350	81
OTU1132	919
OTU853	1307
OTU2348	212
OTU17202	109
OTU2623	602
OTU2233	306
OTU4138	299
OTU955	3220
OTU3798	257
OTU1249	738
OTU837	957
OTU777	2079
OTU267	3023
OTU577	2020
OTU9306	19
OTU330	3248
OTU3737	203
OTU10971	20
OTU19738	239
OTU2754	796
OTU1186	4896
OTU21998	1920
OTU7398	172
OTU946	581
OTU10241	94
OTU6186	722
OTU2698	773
OTU2302	574
OTU722	1126
OTU25274	132
OTU10371	121
OTU22217	136
OTU158	5279
OTU4852	214
OTU1485	2244
OTU8039	84
OTU1762	677
OTU23049	261
OTU701	3061
OTU23309	247
OTU1339	1835
OTU2813	183
OTU1583	787
OTU5659	112
OTU1407	630
OTU15013	201
OTU1404	1872
OTU1390	479
OTU4939	91
OTU316	4200
OTU1831	1010
OTU1012	4709
OTU1029	539
OTU714	2182
OTU1527	508
OTU1445	609
OTU315	2429
OTU3720	169
OTU3882	374
OTU940	1679
OTU594	1814
OTU1060	639
OTU22728	89
OTU22214	264
OTU17605	217
OTU1524	523
OTU4919	216
OTU19279	274
OTU522	1701
OTU7807	1178
OTU1143	1028
OTU6568	449
OTU15338	20
OTU7105	2226
OTU4877	194
OTU18823	27
OTU3840	307
OTU48	6839
OTU6140	292
OTU1315	1270
OTU8428	394
OTU5213	288
OTU456	1145
OTU10776	77
OTU988	910
OTU9879	100
OTU3597	338
OTU392	4222
OTU7448	356
OTU12517	450
OTU1467	489
OTU5562	106
OTU5205	499
OTU4053	506
OTU344	1662
OTU1759	366
OTU5438	99
OTU2541	242
OTU2222	308
OTU1507	1175
OTU5657	207
OTU735	1542
OTU5736	513
OTU26982	196
OTU2707	569
OTU3838	374
OTU1544	362
OTU1278	719
OTU224	7128
OTU1136	1535
OTU165	3936
OTU5662	110
OTU4283	364
OTU12828	580
OTU1497	482
OTU7708	1089
OTU4471	289
OTU22928	332
OTU1925	799
OTU9093	99
OTU1475	1657
OTU7595	142
OTU9246	79
OTU1895	619
OTU6044	187
OTU22233	44
OTU519	2989
OTU4589	1914
OTU15699	19
OTU1655	742
OTU5075	2175
OTU553	3282
OTU1740	875
OTU10200	444
OTU6605	83
OTU5750	75
OTU11967	998
OTU13114	260
OTU1103	2728
OTU1347	689
OTU2328	770
OTU25621	1013
OTU5099	165
OTU25395	147
OTU1779	392
OTU1299	804
OTU24883	1781
OTU19529	8383
OTU17557	28
OTU741	1545
OTU9752	1062
OTU27537	3051
OTU2738	246
OTU1894	338
OTU2655	160
OTU4307	720
OTU1056	1039
OTU2545	452
OTU207	2492
OTU2850	390
OTU752	1253
OTU2785	329
OTU5252	378
OTU10758	101
OTU1855	977
OTU1858	561
OTU11382	45
OTU5660	623
OTU23251	903
OTU20938	10
OTU10231	50
OTU378	4169
OTU9859	34
OTU1304	714
OTU3360	1895
OTU2874	645
OTU1851	693
OTU1087	1066
OTU3112	391
OTU5626	367
OTU1436	937
OTU507	4879
OTU3401	450
OTU21743	45
OTU1328	632
OTU3017	159
OTU12657	67
OTU1846	623
OTU13403	107
OTU23312	186
OTU1178	533
OTU4420	1723
OTU3109	213
OTU87	3767
OTU1198	809
OTU5623	199
OTU13426	13
OTU3322	231
OTU1905	489
OTU9663	418
OTU24224	438
OTU8006	451
OTU21855	319
OTU4811	117
OTU650	1209
OTU2765	349
OTU3048	324
OTU2027	1162
OTU1005	700
OTU14242	4
OTU584	3330
OTU11115	588
OTU1400	1067
OTU4390	217
OTU466	2907
OTU1751	509
OTU9090	458
OTU567	2975
OTU486	1365
OTU332	2715
OTU13367	12
OTU6197	363
OTU214	4981
OTU4388	360
OTU21228	169
OTU803	3518
OTU4717	253
OTU2670	245
OTU1282	2373
OTU362	4835
OTU2129	939
OTU802	670
OTU21223	258
OTU7415	2348
OTU671	1136
OTU3785	286
OTU3940	1341
OTU7014	1216
OTU24988	721
OTU1468	521
OTU20604	610
OTU9177	23
OTU11467	964
OTU614	1848
OTU494	2726
OTU16232	30
OTU2253	627
OTU24087	2
OTU891	1877
OTU923	943
OTU4285	161
OTU24960	11
OTU20990	93
OTU3901	131
OTU1934	612
OTU22977	573
OTU259	4376
OTU10366	17
OTU2448	238
OTU789	733
OTU897	1163
OTU832	2434
OTU7492	27
OTU3057	156
OTU799	779
OTU3642	563
OTU250	2901
OTU3752	341
OTU2729	251
OTU1393	560
OTU1513	1791
OTU13955	2043
OTU804	1576
OTU5567	48
OTU4183	232
OTU1035	800
OTU17719	28
OTU11471	29
OTU16295	7
OTU3764	163
OTU6861	42
OTU13834	19
OTU6895	56
OTU10159	91
OTU1741	740
OTU959	1465
OTU2331	249
OTU1595	2215
OTU3252	319
OTU3209	436
OTU309	3584
OTU852	2021
OTU3442	341
OTU7273	76
OTU3038	458
OTU25759	182
OTU1682	772
OTU3471	388
OTU1107	1789
OTU1059	894
OTU1737	2593
OTU17058	762
OTU1761	1486
OTU1710	1097
OTU2147	232
OTU883	1225
OTU1654	588
OTU768	1458
OTU2830	753
OTU406	1993
OTU3126	324
OTU7121	261
OTU1558	3270
OTU11630	146
OTU3297	214
OTU13178	25
OTU22114	39
OTU102	9233
OTU18184	404
OTU18414	2008
OTU1093	1053
OTU477	1201
OTU19591	133
OTU1068	922
OTU4611	848
OTU12274	11
OTU2242	443
OTU179	2727
OTU7331	18
OTU1016	1153
OTU8571	292
OTU2949	121
OTU3304	226
OTU429	2190
OTU4909	762
OTU5674	163
OTU1190	1011
OTU11821	333
OTU961	1933
OTU16320	17
OTU120	3483
OTU618	2466
OTU15374	19
OTU917	975
OTU1627	768
OTU1797	687
OTU3976	123
OTU3621	793
OTU1048	828
OTU4101	193
OTU711	3721
OTU1909	570
OTU2405	356
OTU769	819
OTU2079	754
OTU22627	4
OTU1323	1577
OTU70	11107
OTU520	1829
OTU1506	641
OTU1181	706
OTU7469	162
OTU2814	369
OTU4303	341
OTU20637	138
OTU9087	21
OTU14977	57
OTU6158	61
OTU15184	558
OTU20624	1375
OTU3601	282
OTU12516	18
OTU479	3288
OTU266	5835
OTU7966	47
OTU431	2902
OTU12524	11
OTU5280	54
OTU1793	1107
OTU23949	1441
OTU1333	840
OTU1049	2116
OTU688	3039
OTU1556	491
OTU4185	166
OTU20803	55
OTU4414	102
OTU6272	146
OTU1128	535
OTU3011	143
OTU2204	820
OTU4888	96
OTU4643	740
OTU11532	204
OTU20942	144
OTU15446	19
OTU2622	128
OTU2025	374
OTU1639	572
OTU23024	957
OTU4548	90
OTU2540	854
OTU2466	166
OTU15260	87
OTU16819	282
OTU12006	24
OTU5787	86
OTU16327	5437
OTU10026	601
OTU25605	158
OTU2361	1161
OTU3811	1559
OTU1624	747
OTU1443	335
OTU1036	1510
OTU2454	466
OTU5026	120
OTU23102	132
OTU1886	371
OTU564	1060
OTU737	1276
OTU787	1100
OTU22002	509
OTU3701	1012
OTU56	7945
OTU18297	5268
OTU4572	89
OTU1825	719
OTU3511	284
OTU17519	24
OTU8126	799
OTU8171	26
OTU2080	235
OTU4224	675
OTU2649	195
OTU1173	1098
OTU16046	2584
OTU2553	230
OTU774	1436
OTU1699	684
OTU1295	871
OTU12050	157
OTU9260	42
OTU502	1961
OTU2261	474
OTU4214	571
OTU13448	143
OTU2954	285
OTU727	2303
OTU2337	344
OTU277	2848
OTU745	1455
OTU3040	513
OTU2745	563
OTU14713	1055
OTU5135	473
OTU744	1015
OTU335	2195
OTU913	2554
OTU927	1277
OTU4158	668
OTU547	954
OTU10658	511
OTU2746	727
OTU4094	184
OTU271	2064
OTU24029	15
OTU5080	53
OTU19894	36
OTU3261	605
OTU2520	207
OTU3172	209
OTU1148	538
OTU7814	120
OTU2381	1573
OTU1117	905
OTU13535	266
OTU3319	316
OTU806	2847
OTU257	3958
OTU20855	775
OTU2249	457
OTU9262	104
OTU2059	502
OTU14507	6
OTU3705	186
OTU7191	70
OTU3965	295
OTU3219	185
OTU2343	304
OTU4166	112
OTU6470	45
OTU1034	866
OTU1236	1256
OTU1528	659
OTU550	1101
OTU8330	304
OTU1537	823
OTU3403	288
OTU1130	706
OTU10720	36
OTU3699	135
OTU941	1335
OTU931	3072
OTU321	2879
OTU247	3191
OTU2045	1189
OTU1416	879
OTU771	777
OTU20870	1657
OTU15542	16
OTU3021	384
OTU454	7511
OTU3688	234
OTU729	895
OTU1525	285
OTU2166	422
OTU482	3278
OTU2624	2807
OTU12211	35
OTU1245	2008
OTU27016	445
OTU3952	136
OTU22877	16
OTU7628	132
OTU3935	726
OTU2934	139
OTU2123	370
OTU514	2108
OTU18532	2207
OTU3648	308
OTU193	5434
OTU8942	930
OTU6844	68
OTU651	5041
OTU666	1466
OTU2956	723
OTU6973	42
OTU12600	688
OTU1929	1658
OTU1600	1245
OTU22356	391
OTU14943	7
OTU22385	2598
OTU949	1130
OTU2794	208
OTU10595	51
OTU5912	72
OTU22167	46
OTU524	1542
OTU4512	127
OTU7795	54
OTU5459	68
OTU3571	147
OTU6082	337
OTU3080	292
OTU422	1737
OTU3402	248
OTU5768	161
OTU450	3119
OTU27186	214
OTU197	3199
OTU20806	4739
OTU1387	358
OTU4469	1020
OTU1037	640
OTU28214	346
OTU18348	15
OTU1280	645
OTU6121	121
OTU15847	8
OTU15159	879
OTU736	1489
OTU3647	686
OTU723	1236
OTU3356	322
OTU1159	1380
OTU532	1681
OTU9594	122
OTU10840	15
OTU176	4181
OTU68	30071
OTU3517	246
OTU6336	26
OTU3282	916
OTU11863	1864
OTU16372	431
OTU10468	95
OTU1259	361
OTU3531	372
OTU1688	1167
OTU5579	427
OTU1714	821
OTU2004	374
OTU5090	254
OTU8983	1116
OTU556	3764
OTU2960	1273
OTU1561	433
OTU3370	174
OTU1176	1348
OTU1842	398
OTU3803	322
OTU6635	63
OTU1952	984
OTU992	1817
OTU26871	236
OTU19882	3
OTU3847	1382
OTU14722	35
OTU4267	66
OTU3580	233
OTU23214	283
OTU1958	1629
OTU1799	582
OTU22880	455
OTU4765	2342
OTU11819	574
OTU16600	22
OTU3964	239
OTU5398	92
OTU1149	536
OTU578	1215
OTU3695	199
OTU2743	1420
OTU2563	358
OTU13215	35
OTU2450	145
OTU26385	147
OTU1211	690
OTU1885	343
OTU437	1705
OTU1420	531
OTU7534	119
OTU1857	333
OTU1729	1048
OTU8481	154
OTU1573	683
OTU625	1826
OTU7229	121
OTU4102	550
OTU5081	117
OTU661	1199
OTU3509	476
OTU3796	246
OTU18113	282
OTU22878	8
OTU878	847
OTU2038	549
OTU20013	4
OTU26016	14
OTU5795	919
OTU1341	920
OTU796	1342
OTU12182	21
OTU5242	287
OTU4736	1159
OTU2022	1791
OTU1208	795
OTU2267	2072
OTU19827	52
OTU876	1419
OTU1052	1374
OTU3732	234
OTU654	3743
OTU1396	1476
OTU9659	47
OTU720	1521
OTU807	2080
OTU17441	357
OTU1495	297
OTU1569	339
OTU944	1490
OTU4137	254
OTU4264	227
OTU5424	812
OTU2291	540
OTU1938	900
OTU1551	319
OTU10239	758
OTU5282	1035
OTU1134	868
OTU4193	167
OTU7246	53
OTU757	2697
OTU5127	78
OTU10824	61
OTU571	3826
OTU974	1714
OTU3526	132
OTU5786	1382
OTU9059	140
OTU1166	1625
OTU4705	122
OTU3989	381
OTU3623	1308
OTU1337	1074
OTU3721	97
OTU12712	247
OTU3120	936
OTU7848	33
OTU8128	43
OTU20478	6941
OTU128	7238
OTU13827	213
OTU4859	129
OTU3703	166
OTU598	2296
OTU979	860
OTU2075	261
OTU427	3852
OTU1184	2857
OTU15617	34
OTU262	4733
OTU726	1016
OTU10128	70
OTU21163	10
OTU4317	215
OTU13515	1487
OTU4538	157
OTU3214	283
OTU2444	962
OTU8069	59
OTU14094	12
OTU1055	1256
OTU538	2438
OTU8025	559
OTU583	1087
OTU12984	331
OTU4412	335
OTU9812	955
OTU16579	11
OTU2340	716
OTU394	2118
OTU294	3300
OTU2091	656
OTU2567	1631
OTU11846	16
OTU3369	335
OTU446	2929
OTU19903	355
OTU4369	185
OTU561	2751
OTU11966	1352
OTU11539	18
OTU7594	33
OTU2576	627
OTU985	784
OTU312	2197
OTU6675	366
OTU1010	1239
OTU1652	1479
OTU9673	64
OTU4461	247
OTU5296	188
OTU3549	87
OTU518	3372
OTU4452	270
OTU6268	71
OTU12994	36
OTU13732	303
OTU6164	62
OTU13617	81
OTU1735	350
OTU2029	627
OTU8853	328
OTU15139	1179
OTU6150	202
OTU2656	263
OTU14602	424
OTU3461	274
OTU9633	42
OTU3341	174
OTU3123	364
OTU2555	458
OTU2617	1343
OTU555	1511
OTU6318	1076
OTU1433	1212
OTU7787	20
OTU2909	207
OTU13172	640
OTU742	955
OTU18256	3
OTU6295	66
OTU1514	506
OTU18336	75
OTU2300	390
OTU2987	258
OTU2869	1632
OTU3393	179
OTU7703	224
OTU2607	628
OTU4808	136
OTU5729	247
OTU1747	1188
OTU18432	932
OTU4679	247
OTU9484	28
OTU2424	250
OTU1826	622
OTU4847	163
OTU3633	819
OTU2536	324
OTU5287	171
OTU22607	18
OTU2250	1549
OTU4742	235
OTU2560	1347
OTU16241	24
OTU1151	803
OTU4626	142
OTU9356	576
OTU1000	1149
OTU11756	134
OTU487	1167
OTU6326	268
OTU907	1842
OTU889	2157
OTU17337	729
OTU5363	133
OTU13702	19
OTU1587	640
OTU811	773
OTU1312	916
OTU2739	387
OTU776	1640
OTU784	1078
OTU3170	306
OTU786	1792
OTU3998	303
OTU898	780
OTU5838	380
OTU14923	326
OTU7538	121
OTU5673	116
OTU3649	308
OTU418	1402
OTU4585	286
OTU4346	548
OTU1540	1212
OTU25457	486
OTU657	1627
OTU2628	885
OTU27433	17
OTU18790	13
OTU3367	110
OTU6653	68
OTU7617	84
OTU1856	1612
OTU1399	430
OTU2225	951
OTU2645	196
OTU28171	5
OTU1812	860
OTU6842	83
OTU2032	464
OTU6297	84
OTU2456	496
OTU13669	83
OTU615	7869
OTU3441	289
OTU7662	802
OTU1409	479
OTU12924	158
OTU5693	113
OTU22222	5
OTU3012	429
OTU972	649
OTU2223	886
OTU27036	363
OTU6359	51
OTU6884	251
OTU9767	25
OTU2613	563
OTU8554	350
OTU96	8266
OTU8694	30
OTU925	1056
OTU7306	44
OTU1913	645
OTU1193	509
OTU8173	34
OTU27847	1464
OTU249	2051
OTU5368	811
OTU4237	149
OTU12756	10
OTU22844	531
OTU2747	317
OTU2404	642
OTU1589	367
OTU8143	980
OTU2316	592
OTU10837	90
OTU11116	111
OTU5658	156
OTU1704	407
OTU888	1739
OTU1937	235
OTU23082	29
OTU1071	562
OTU7166	97
OTU3039	306
OTU7535	49
OTU13697	252
OTU8612	42
OTU10497	372
OTU2125	222
OTU3377	249
OTU1606	491
OTU7785	47
OTU3424	593
OTU25117	33
OTU21810	6
OTU499	2920
OTU19150	2145
OTU1820	591
OTU5923	1324
OTU525	2016
OTU919	884
OTU2887	557
OTU1967	657
OTU9198	854
OTU3324	523
OTU2203	1350
OTU1577	1234
OTU1410	291
OTU17383	688
OTU1772	246
OTU2412	701
OTU505	2809
OTU2806	215
OTU2894	516
OTU5649	430
OTU1873	822
OTU4451	491
OTU12823	12
OTU22213	503
OTU3592	199
OTU3269	334
OTU1288	518
OTU12321	107
OTU5047	1165
OTU681	3239
OTU1156	560
OTU22399	439
OTU649	1105
OTU26009	966
OTU10413	219
OTU17399	222
OTU385	2417
OTU20229	88
OTU6149	1283
OTU9735	73
OTU1179	893
OTU4010	84
OTU3689	349
OTU10774	629
OTU7208	79
OTU4968	100
OTU17139	175
OTU4499	215
OTU4008	90
OTU18951	9
OTU1518	846
OTU254	2100
OTU2633	579
OTU4597	248
OTU2096	201
OTU18938	250
OTU5845	195
OTU18125	87
OTU631	1762
OTU7493	159
OTU12575	55
OTU7322	111
OTU3726	238
OTU1111	2287
OTU20944	47
OTU5198	847
OTU3391	1428
OTU10090	39
OTU2815	146
OTU1473	769
OTU6671	68
OTU1187	1349
OTU8647	60
OTU9002	112
OTU8080	90
OTU1352	776
OTU8834	280
OTU3312	197
OTU1212	1022
OTU4351	119
OTU9477	18
OTU15685	7
OTU7158	646
OTU12562	44
OTU15532	49
OTU14111	7
OTU8775	25
OTU1088	1858
OTU5539	125
OTU24790	371
OTU11188	161
OTU1712	558
OTU14297	17
OTU1576	482
OTU10800	39
OTU16845	24
OTU1194	1039
OTU9766	2555
OTU4632	743
OTU1972	523
OTU4995	103
OTU3944	234
OTU25393	3
OTU3646	232
OTU10712	45
OTU3022	137
OTU8879	22
OTU13494	347
OTU400	3516
OTU1072	1794
OTU1628	412
OTU4042	206
OTU14274	17
OTU673	1558
OTU1099	1005
OTU21199	142
OTU17548	118
OTU662	977
OTU237	2196
OTU285	3689
OTU10927	24
OTU9468	28
OTU24680	67
OTU26062	16
OTU3833	139
OTU10745	177
OTU23645	68
OTU7475	54
OTU6570	50
OTU5622	151
OTU2802	699
OTU12883	61
OTU855	1690
OTU11196	53
OTU10168	50
OTU3089	363
OTU1197	886
OTU4763	489
OTU1183	870
OTU4263	501
OTU5388	109
OTU20750	15
OTU5234	121
OTU986	860
OTU16002	614
OTU991	2414
OTU2673	629
OTU3953	300
OTU21742	206
OTU20999	532
OTU2269	473
OTU3264	187
OTU18978	149
OTU19435	31
OTU549	1684
OTU2852	293
OTU1644	445
OTU1287	2316
OTU3076	1718
OTU3576	271
OTU14450	32
OTU628	2661
OTU1695	610
OTU11393	111
OTU1430	411
OTU14968	657
OTU14942	23
OTU1994	225
OTU2789	154
OTU3086	228
OTU8214	793
OTU6905	102
OTU1165	988
OTU3241	494
OTU2888	335
OTU4322	976
OTU7742	65
OTU4828	185
OTU2213	230
OTU4205	114
OTU4810	58
OTU4733	858
OTU18782	17
OTU4213	421
OTU2451	624
OTU7983	99
OTU6248	257
OTU12874	99
OTU4295	346
OTU2167	377
OTU19796	139
OTU23778	6
OTU3081	349
OTU5299	288
OTU3178	193
OTU1097	5189
OTU23313	77
OTU27411	4
OTU747	958
OTU19495	137
OTU6524	185
OTU15890	83
OTU1782	4304
OTU3088	283
OTU25221	928
OTU18068	47
OTU2262	542
OTU5326	85
OTU5043	218
OTU23029	240
OTU1574	1427
OTU5260	275
OTU3824	445
OTU1641	385
OTU7466	29
OTU361	2095
OTU3437	151
OTU3320	535
OTU2370	305
OTU3166	878
OTU1617	782
OTU12685	46
OTU1025	850
OTU3084	3129
OTU1254	934
OTU4324	285
OTU27981	5
OTU4281	342
OTU2273	669
OTU1611	1006
OTU7529	122
OTU899	1823
OTU7089	158
OTU13112	18
OTU24027	2
OTU2998	285
OTU386	1610
OTU509	1594
OTU19764	25
OTU7046	41
OTU7843	34
OTU27020	760
OTU19836	216
OTU1897	307
OTU5558	143
OTU1571	613
OTU14041	37
OTU21490	180
OTU2260	267
OTU785	3568
OTU7081	355
OTU601	1096
OTU11216	20
OTU10087	67
OTU5997	231
OTU8933	290
OTU15665	890
OTU1745	423
OTU1054	1220
OTU8510	70
OTU5530	82
OTU1090	993
OTU13873	29
OTU3236	227
OTU3240	108
OTU11906	20
OTU16943	6
OTU11628	155
OTU9702	289
OTU17848	30
OTU10801	118
OTU11161	96
OTU1671	844
OTU2056	218
OTU7160	95
OTU4902	84
OTU21019	383
OTU5827	381
OTU9373	372
OTU11169	80
OTU2070	572
OTU3577	638
OTU4966	102
OTU17031	17
OTU2867	248
OTU1715	806
OTU1123	1764
OTU3599	879
OTU3187	102
OTU23591	98
OTU1821	313
OTU11406	60
OTU3749	124
OTU886	638
OTU667	3869
OTU7457	197
OTU6257	43
OTU1911	334
OTU17162	463
OTU25075	16
OTU3332	233
OTU8488	220
OTU4665	186
OTU2944	250
OTU24330	58
OTU2209	301
OTU3110	163
OTU3470	184
OTU1263	855
OTU15539	359
OTU7736	36
OTU968	918
OTU1429	771
OTU13316	461
OTU6148	255
OTU4230	146
OTU7888	265
OTU1279	1001
OTU2927	256
OTU1988	1052
OTU5339	132
OTU5665	121
OTU3681	1604
OTU301	1869
OTU3611	317
OTU965	889
OTU953	773
OTU11580	179
OTU8603	305
OTU4496	111
OTU1670	636
OTU3719	638
OTU1252	1070
OTU793	1990
OTU2918	190
OTU5091	91
OTU2342	509
OTU7540	261
OTU8757	246
OTU2719	619
OTU6278	575
OTU1367	378
OTU6273	101
OTU7288	106
OTU1830	486
OTU3271	692
OTU761	2270
OTU3693	81
OTU9905	43
OTU18244	70
OTU4646	157
OTU5225	64
OTU748	1297
OTU8641	176
OTU3650	404
OTU18859	22
OTU12028	25
OTU7566	57
OTU4826	141
OTU646	1012
OTU2596	477
OTU1021	1117
OTU4055	1313
OTU5461	71
OTU14596	19
OTU22311	5
OTU10145	35
OTU4833	172
OTU3015	196
OTU9150	189
OTU3225	189
OTU1486	758
OTU4630	322
OTU16547	5
OTU22730	66
OTU28064	481
OTU123	5436
OTU2151	500
OTU9679	81
OTU24591	159
OTU6433	38
OTU4385	168
OTU3466	191
OTU981	1216
OTU1798	255
OTU2525	443
OTU3692	569
OTU25065	1137
OTU4028	350
OTU2559	1199
OTU2033	709
OTU10583	2288
OTU3924	135
OTU3215	363
OTU1105	494
OTU570	3287
OTU15854	560
OTU13552	24
OTU11530	103
OTU7840	51
OTU24424	299
OTU26816	73
OTU1686	396
OTU4397	288
OTU9290	181
OTU20404	911
OTU4676	2391
OTU7395	573
OTU6193	122
OTU6738	348
OTU8602	64
OTU2475	220
OTU5195	165
OTU2937	324
OTU3502	307
OTU6580	52
OTU3893	93
OTU1749	1052
OTU1222	400
OTU3554	77
OTU11799	15
OTU3581	88
OTU1351	736
OTU7202	213
OTU18495	109
OTU3899	249
OTU15185	64
OTU1867	275
OTU3828	170
OTU4062	187
OTU1743	617
OTU8387	30
OTU463	2274
OTU9829	27
OTU3438	159
OTU9680	21
OTU1565	455
OTU24627	573
OTU5160	229
OTU9098	20
OTU4096	388
OTU11709	227
OTU13621	918
OTU2152	424
OTU9794	71
OTU3184	434
OTU19318	6
OTU3283	227
OTU3905	170
OTU10347	13
OTU10028	713
OTU16075	14
OTU13265	14
OTU969	1531
OTU2395	159
OTU6799	46
OTU1042	929
OTU1901	218
OTU2703	471
OTU5550	69
OTU3140	235
OTU2239	1152
OTU8182	46
OTU20187	34
OTU9518	38
OTU1884	912
OTU27227	3019
OTU18674	11
OTU3512	97
OTU977	2403
OTU1491	822
OTU9894	24
OTU26225	533
OTU3609	81
OTU14077	36
OTU3568	224
OTU22489	58
OTU9691	13
OTU5204	111
OTU4871	59
OTU1340	1065
OTU3929	567
OTU1668	251
OTU14281	34
OTU8620	74
OTU4856	160
OTU24557	667
OTU411	3956
OTU2568	185
OTU24632	80
OTU932	715
OTU25787	4475
OTU5965	97
OTU6337	1171
OTU28126	34
OTU25035	43
OTU22298	216
OTU9080	215
OTU24528	179
OTU781	1124
OTU17437	6
OTU1626	379
OTU9915	248
OTU3148	439
OTU3582	185
OTU12673	22
OTU26688	721
OTU12819	7
OTU1817	903
OTU3906	438
OTU23947	4
OTU1397	1099
OTU19949	47
OTU24297	1152
OTU10542	26
OTU12764	28
OTU3644	166
OTU18844	722
OTU1379	915
OTU2473	258
OTU3296	467
OTU3098	224
OTU5739	56
OTU363	1754
OTU2843	1152
OTU7673	317
OTU2292	349
OTU2111	530
OTU2659	330
OTU6848	143
OTU14299	29
OTU9521	13
OTU3188	119
OTU12167	17
OTU1726	1277
OTU2145	1002
OTU2275	398
OTU284	2697
OTU8595	126
OTU22585	307
OTU2439	189
OTU27615	18
OTU1807	298
OTU3066	135
OTU21026	118
OTU24582	192
OTU11286	85
OTU1776	679
OTU3525	166
OTU5288	130
OTU7604	42
OTU4650	56
OTU8539	46
OTU10205	58
OTU17940	1238
OTU20235	355
OTU8912	78
OTU9128	101
OTU6502	124
OTU18467	14
OTU9257	104
OTU2625	236
OTU19218	170
OTU6128	93
OTU9779	28
OTU517	2232
OTU767	935
OTU3105	257
OTU3095	817
OTU3657	202
OTU16894	697
OTU3455	756
OTU14649	17
OTU1868	400
OTU19379	433
OTU272	6330
OTU3432	147
OTU1594	297
OTU21703	162
OTU1818	726
OTU22209	14
OTU3890	193
OTU11589	39
OTU1578	588
OTU1792	687
OTU11288	20
OTU396	1679
OTU7855	34
OTU2128	615
OTU25503	253
OTU12710	11
OTU5901	158
OTU882	648
OTU1881	659
OTU23475	351
OTU20016	196
OTU7879	484
OTU14724	60
OTU1460	274
OTU28197	539
OTU16457	719
OTU2447	361
OTU2173	408
OTU25962	865
OTU702	1122
OTU7804	95
OTU22589	28
OTU6873	381
OTU5154	144
OTU8664	77
OTU2417	408
OTU458	1551
OTU3034	574
OTU1638	465
OTU6890	131
OTU3141	354
OTU635	1576
OTU2153	264
OTU5245	133
OTU2515	397
OTU4013	846
OTU20642	89
OTU8425	155
OTU8034	44
OTU5253	124
OTU8480	60
OTU540	1738
OTU3366	296
OTU7256	603
OTU8101	66
OTU2507	286
OTU10186	18
OTU2344	447
OTU1453	719
OTU3513	140
OTU1382	1598
OTU15580	173
OTU8866	85
OTU6640	126
OTU2647	1092
OTU4041	477
OTU23061	229
OTU14972	36
OTU2667	248
OTU2226	352
OTU15463	19
OTU6555	36
OTU13146	18
OTU9926	66
OTU1015	940
OTU6684	98
OTU5793	223
OTU444	1936
OTU25377	2
OTU25516	12
OTU6775	2542
OTU1455	406
OTU1599	438
OTU26916	756
OTU24900	243
OTU2401	1537
OTU24213	2574
OTU2049	342
OTU4596	2673
OTU5244	81
OTU2523	441
OTU1963	278
OTU7963	104
OTU6102	502
OTU7032	58
OTU1316	648
OTU2461	513
OTU1733	1080
OTU3664	94
OTU3866	176
OTU2092	271
OTU17896	73
OTU25224	2
OTU6172	257
OTU1131	574
OTU4259	164
OTU4881	57
OTU2812	268
OTU20732	89
OTU9653	454
OTU6858	52
OTU6351	361
OTU10945	932
OTU4144	448
OTU9637	145
OTU2332	541
OTU794	1082
OTU7268	78
OTU4422	58
OTU5384	224
OTU11027	53
OTU12881	53
OTU478	1580
OTU7824	345
OTU4558	594
OTU1847	459
OTU2352	317
OTU3842	200
OTU6399	84
OTU936	1343
OTU2691	293
OTU4741	594
OTU3883	344
OTU8255	147
OTU19835	2869
OTU2902	125
OTU2118	267
OTU24798	72
OTU1009	756
OTU4938	109
OTU18886	179
OTU3255	252
OTU2389	195
OTU11465	31
OTU7326	71
OTU6909	41
OTU2494	325
OTU6994	41
OTU2910	367
OTU1479	573
OTU242	2366
OTU4573	115
OTU2097	467
OTU1957	362
OTU11493	102
OTU10557	757
OTU1756	633
OTU1039	520
OTU4526	186
OTU2821	249
OTU18534	1051
OTU21724	33
OTU11839	33
OTU4005	137
OTU7082	348
OTU2318	1278
